job,sex,year,count,perc
Mechanic - Office Machines,men,2000,276652,0.001645539662414
Mechanic - Office Machines,women,1850,0,0.0
Mechanic - Office Machines,women,1860,0,0.0
Mechanic - Office Machines,women,1870,0,0.0
Mechanic - Office Machines,women,1880,0,0.0
Mechanic - Office Machines,women,1900,0,0.0
Mechanic - Office Machines,women,1910,0,0.0
Mechanic - Office Machines,women,1920,0,0.0
Mechanic - Office Machines,women,1930,0,0.0
Mechanic - Office Machines,women,1940,0,0.0
Mechanic - Office Machines,women,1950,163,2.6835287980000003e-06
Mechanic - Office Machines,women,1960,100,1.1506486250000001e-06
Mechanic - Office Machines,women,1970,2406,2.2020503266000003e-05
Mechanic - Office Machines,women,1980,6744,5.248133119000001e-05
Mechanic - Office Machines,women,1990,16289,0.00010923001250200001
Mechanic - Office Machines,women,2000,43897,0.00026110150861300004
Mechanic - Radio / Television,men,1850,0,0.0
Mechanic - Radio / Television,men,1860,0,0.0
Mechanic - Radio / Television,men,1870,0,0.0
Mechanic - Radio / Television,men,1880,0,0.0
Mechanic - Radio / Television,men,1900,0,0.0
Mechanic - Radio / Television,men,1910,0,0.0
Mechanic - Radio / Television,men,1920,101,2.405422651e-06
Mechanic - Radio / Television,men,1930,26789,0.000549741498984
Mechanic - Radio / Television,men,1940,0,0.0
Mechanic - Radio / Television,men,1950,78890,0.0012987950116060002
Mechanic - Radio / Television,men,1960,114485,0.001317320078597
Mechanic - Radio / Television,men,1970,144978,0.00132688633525
Mechanic - Radio / Television,men,1980,175139,0.001362919315447
Mechanic - Radio / Television,men,1990,182758,0.0012255300279230001
Mechanic - Radio / Television,men,2000,91074,0.000541712618071
Mechanic - Radio / Television,women,1850,0,0.0
Mechanic - Radio / Television,women,1860,0,0.0
Mechanic - Radio / Television,women,1870,0,0.0
Mechanic - Radio / Television,women,1880,0,0.0
Mechanic - Radio / Television,women,1900,0,0.0
Mechanic - Radio / Television,women,1910,0,0.0
Mechanic - Radio / Television,women,1920,0,0.0
Mechanic - Radio / Television,women,1930,0,0.0
Mechanic - Radio / Television,women,1940,0,0.0
Mechanic - Radio / Television,women,1950,1856,3.0556008892e-05
Mechanic - Radio / Television,women,1960,3084,3.5486003602000004e-05
Mechanic - Radio / Television,women,1970,7808,7.146138383500001e-05
Mechanic - Radio / Television,women,1980,10370,8.0698606827e-05
Mechanic - Radio / Television,women,1990,17777,0.000119208173138
Mechanic - Radio / Television,women,2000,6283,3.7371592104000004e-05
Mechanic - Railroad,men,1850,101,1.8682246797e-05
Mechanic - Railroad,men,1860,0,0.0
Mechanic - Railroad,men,1870,1106,8.4240742982e-05
Mechanic - Railroad,men,1880,2296,0.00012541456861700002
Mechanic - Railroad,men,1900,9950,0.00033513225817700004
Mechanic - Railroad,men,1910,0,0.0
Mechanic - Railroad,men,1920,74476,0.001773725320691
Mechanic - Railroad,men,1930,50037,0.001026817551407
Mechanic - Railroad,men,1940,40559,0.0007795119078080001
Mechanic - Railroad,men,1950,52977,0.000872179786156
Mechanic - Railroad,men,1960,51803,0.0005960705073290001
Mechanic - Railroad,men,1970,73929,0.0006766225212010001
Mechanic - Railroad,men,1980,0,0.0
Mechanic - Railroad,men,1990,0,0.0
Mechanic - Railroad,men,2000,0,0.0
Mechanic - Railroad,women,1850,0,0.0
Mechanic - Railroad,women,1860,0,0.0
Mechanic - Railroad,women,1870,0,0.0
Mechanic - Railroad,women,1880,0,0.0
Mechanic - Railroad,women,1900,0,0.0
Mechanic - Railroad,women,1910,0,0.0
Mechanic - Railroad,women,1920,101,2.405422651e-06
Mechanic - Railroad,women,1930,0,0.0
Mechanic - Railroad,women,1940,0,0.0
Mechanic - Railroad,women,1950,0,0.0
Mechanic - Railroad,women,1960,99,1.139142138e-06
Mechanic - Railroad,women,1970,702,6.424934868000001e-06
Mechanic - Railroad,women,1980,0,0.0
Mechanic - Railroad,women,1990,0,0.0
Mechanic - Railroad,women,2000,0,0.0
Messenger,men,1850,506,9.359620672700001e-05
Messenger,men,1860,1704,0.00020202896839300002
Messenger,men,1870,10651,0.000811255111665
Messenger,men,1880,16762,0.00091559189859
Messenger,men,1900,70948,0.002389644568157
Messenger,men,1910,109325,0.0028083247762800004
Messenger,men,1920,93446,0.0022255160899790002
Messenger,men,1930,122857,0.002521168813344
Messenger,men,1940,84153,0.0016173541156790001
Messenger,men,1950,72703,0.001196936160841
Messenger,men,1960,84687,0.0009744498012500001
Messenger,men,1970,67815,0.0006206651824760001
Messenger,men,1980,89011,0.0006926773088070001
Messenger,men,1990,136265,0.0009137594483130001
Messenger,men,2000,193642,0.001151792111784
Messenger,women,1850,0,0.0
Messenger,women,1860,0,0.0
Messenger,women,1870,302,2.3002445190000002e-05
Messenger,women,1880,998,5.451382381500001e-05
Messenger,women,1900,5431,0.000182924954187
Messenger,women,1910,9823,0.00025233180221700003
Messenger,women,1920,10900,0.00025959511783000004
Messenger,women,1930,9605,0.00019710579333800002
Messenger,women,1940,3421,6.574891483000001e-05
Messenger,women,1950,15403,0.000253585239748
Messenger,women,1960,19520,0.00022460661164500003
Messenger,women,1970,19726,0.00018053883933500002
Messenger,women,1980,32289,0.00025127071512600003
Messenger,women,1990,46974,0.000314996046857
Messenger,women,2000,57087,0.000339556275422
Metal Filer,men,1850,303,5.6046740391000006e-05
Metal Filer,men,1860,2514,0.00029806386534
Metal Filer,men,1870,5418,0.00041267300676
Metal Filer,men,1880,7390,0.00040366448696900004
Metal Filer,men,1900,39098,0.00131688452565
Metal Filer,men,1910,39544,0.001015800548394
Metal Filer,men,1920,60232,0.0014344892786380002
Metal Filer,men,1930,84931,0.0017428830956810002
Metal Filer,men,1940,104474,0.0020079076667670003
Metal Filer,men,1950,156734,0.002580369341477
Metal Filer,men,1960,164297,0.0018904811717980002
Metal Filer,men,1970,263025,0.002407291301641
Metal Filer,men,1980,286902,0.0022326510796590003
Metal Filer,men,1990,146202,0.000980394517024
Metal Filer,men,2000,110367,0.000656468328158
Metal Filer,women,1850,0,0.0
Metal Filer,women,1860,202,2.3949443436e-05
Metal Filer,women,1870,605,4.6081057417e-05
Metal Filer,women,1880,199,1.0869990921000001e-05
Metal Filer,women,1900,1706,5.7460867582000004e-05
Metal Filer,women,1910,3780,9.710009288200001e-05
Metal Filer,women,1920,3024,7.201978314800001e-05
Metal Filer,women,1930,3539,7.2624404229e-05
Metal Filer,women,1940,7582,0.000145720044503
Metal Filer,women,1950,6945,0.00011433808284400001
Metal Filer,women,1960,15144,0.000174254227805
Metal Filer,women,1970,56876,0.000520547856941
Metal Filer,women,1980,64627,0.000502922744787
Metal Filer,women,1990,28219,0.000189229647172
Metal Filer,women,2000,16030,9.534722607600001e-05
Metal Heater,men,1850,101,1.8682246797e-05
Metal Heater,men,1860,1404,0.00016646048804200002
Metal Heater,men,1870,1402,0.00010678618595
Metal Heater,men,1880,2196,0.000119952261621
Metal Heater,men,1900,5633,0.000189728644252
Metal Heater,men,1910,7305,0.00018764978267300002
Metal Heater,men,1920,14739,0.00035102499465100004
Metal Heater,men,1930,13143,0.00026970967640200003
Metal Heater,men,1940,17704,0.00034025688049100003
Metal Heater,men,1950,10872,0.000178989724504
Metal Heater,men,1960,10362,0.00011923021054600001
Metal Heater,men,1970,9310,8.520818180100001e-05
Metal Heater,men,1980,0,0.0
Metal Heater,men,1990,0,0.0
Metal Heater,men,2000,0,0.0
Metal Heater,women,1850,0,0.0
Metal Heater,women,1860,0,0.0
Metal Heater,women,1870,100,7.6167037050000005e-06
Metal Heater,women,1880,0,0.0
Metal Heater,women,1900,0,0.0
Metal Heater,women,1910,0,0.0
Metal Heater,women,1920,0,0.0
Metal Heater,women,1930,505,1.0363188509e-05
Metal Heater,women,1940,5079,9.761436376e-05
Metal Heater,women,1950,1491,2.4546879988000002e-05
Metal Heater,women,1960,99,1.139142138e-06
Metal Heater,women,1970,601,5.500549652e-06
Metal Heater,women,1980,0,0.0
Metal Heater,women,1990,0,0.0
Metal Heater,women,2000,0,0.0
Metal Worker,men,1850,11319,0.00209370645048
Metal Worker,men,1860,20465,0.002426363167937
Metal Worker,men,1870,30239,0.0023032150334840002
Metal Worker,men,1880,40487,0.002211524233279
Metal Worker,men,1900,64716,0.002179740625146
Metal Worker,men,1910,76316,0.0019603943620080003
Metal Worker,men,1920,155800,0.0037105430603630004
Metal Worker,men,1930,126889,0.002603910152099
Metal Worker,men,1940,135611,0.00260633618506
Metal Worker,men,1950,189923,0.003126772024202
Metal Worker,men,1960,229401,0.002639599452769
Metal Worker,men,1970,261258,0.002391119136523
Metal Worker,men,1980,295536,0.0022998402572240004
Metal Worker,men,1990,291631,0.001955605486891
Metal Worker,men,2000,297786,0.0017712457307800002
Metal Worker,women,1850,0,0.0
Metal Worker,women,1860,100,1.1856160116e-05
Metal Worker,women,1870,101,7.692870742000001e-06
Metal Worker,women,1880,299,1.6332297916e-05
Metal Worker,women,1900,101,3.401845032e-06
Metal Worker,women,1910,0,0.0
Metal Worker,women,1920,605,1.4408719842000001e-05
Metal Worker,women,1930,505,1.0363188509e-05
Metal Worker,women,1940,3866,7.430146294500001e-05
Metal Worker,women,1950,1796,2.9568206881e-05
Metal Worker,women,1960,4682,5.3873368633000004e-05
Metal Worker,women,1970,5616,5.139947894600001e-05
Metal Worker,women,1980,11370,8.8480536126e-05
Metal Worker,women,1990,15090,0.00010118981451600001
Metal Worker,women,2000,12523,7.448741810000001e-05
Midwife,men,1850,0,0.0
Midwife,men,1860,0,0.0
Midwife,men,1870,0,0.0
Midwife,men,1880,0,0.0
Midwife,men,1900,0,0.0
Midwife,men,1910,252,6.4733395250000005e-06
Midwife,men,1920,101,2.405422651e-06
Midwife,men,1930,0,0.0
Midwife,men,1940,0,0.0
Midwife,men,1950,109,1.7945069870000002e-06
Midwife,men,1960,600,6.903891751e-06
Midwife,men,1970,200,1.8304657740000002e-06
Midwife,men,1980,0,0.0
Midwife,men,1990,0,0.0
Midwife,men,2000,0,0.0
Midwife,women,1850,0,0.0
Midwife,women,1860,1404,0.00016646048804200002
Midwife,women,1870,1203,9.162894557600001e-05
Midwife,women,1880,2592,0.000141582997324
Midwife,women,1900,5623,0.00018939182791200001
Midwife,women,1910,4787,0.000122967763128
Midwife,women,1920,4740,0.000112888152157
Midwife,women,1930,3539,7.2624404229e-05
Midwife,women,1940,0,0.0
Midwife,women,1950,1086,1.787921641e-05
Midwife,women,1960,1391,1.6005522376e-05
Midwife,women,1970,1203,1.1010251633000001e-05
Midwife,women,1980,0,0.0
Midwife,women,1990,0,0.0
Midwife,women,2000,0,0.0
Military,men,1850,8693,0.0016079680337500002
Military,men,1860,10522,0.0012475051675070001
Military,men,1870,29943,0.002280669590516
Military,men,1880,27521,0.0015032815082390001
Military,men,1900,133383,0.0044925573861780005
Military,men,1910,132487,0.0034033068798080004
Military,men,1920,249460,0.0059411557884360006
Military,men,1930,108692,0.002230486505938
Military,men,1940,235610,0.004528237890451
Military,men,1950,991684,0.016326457501456
Military,men,1960,1765471,0.02031436779038
Military,men,1970,2108307,0.019295919027808
Military,men,1980,1610699,0.012534345739508
Military,men,1990,1540672,0.010331366064306001
Military,men,2000,1017572,0.006052568155526
Military,women,1850,0,0.0
Military,women,1860,0,0.0
Military,women,1870,100,7.6167037050000005e-06
Military,women,1880,300,1.6386920986e-05
Military,women,1900,202,6.8036900650000005e-06
Military,women,1910,0,0.0
Military,women,1920,906,2.1577355665e-05
Military,women,1930,0,0.0
Military,women,1940,404,7.764560535e-06
Military,women,1950,20661,0.00034014962269900004
Military,women,1960,34658,0.00039879180053300003
Military,women,1970,60304,0.000551922040316
Military,women,1980,173030,0.0013465072265560001
Military,women,1990,187266,0.001255759562968
Military,women,2000,171138,0.001017937216236
Miller,men,1850,31743,0.005871589703825001
Miller,men,1860,34234,0.004058837854442001
Miller,men,1870,37084,0.0028245784021200004
Miller,men,1880,43282,0.002364195713804
Miller,men,1900,37099,0.001249554939308
Miller,men,1910,21411,0.0005500026689680001
Miller,men,1920,23918,0.0005696326631430001
Miller,men,1930,13648,0.000280072864912
Miller,men,1940,16251,0.00031233136945600003
Miller,men,1950,12321,0.000202845143085
Miller,men,1960,10764,0.00012385581802000002
Miller,men,1970,8412,7.698939047300001e-05
Miller,men,1980,0,0.0
Miller,men,1990,0,0.0
Miller,men,2000,0,0.0
Miller,women,1850,101,1.8682246797e-05
Miller,women,1860,100,1.1856160116e-05
Miller,women,1870,100,7.6167037050000005e-06
Miller,women,1880,398,2.1739981842000003e-05
Miller,women,1900,200,6.736326797000001e-06
Miller,women,1910,252,6.4733395250000005e-06
Miller,women,1920,403,9.597874539000001e-06
Miller,women,1930,0,0.0
Miller,women,1940,101,1.941140133e-06
Miller,women,1950,0,0.0
Miller,women,1960,100,1.1506486250000001e-06
Miller,women,1970,100,9.152328872317398e-07
Miller,women,1980,0,0.0
Miller,women,1990,0,0.0
Miller,women,2000,0,0.0
Milliner,men,1850,202,3.7364493594e-05
Milliner,men,1860,903,0.000107061125856
Milliner,men,1870,1009,7.6852540387e-05
Milliner,men,1880,1598,8.7287665788e-05
Milliner,men,1900,2914,9.814828144e-05
Milliner,men,1910,6549,0.000168229764096
Milliner,men,1920,2117,5.0418611417e-05
Milliner,men,1930,3034,6.2261215719e-05
Milliner,men,1940,1616,3.1058242141e-05
Milliner,men,1950,3488,5.742422360800001e-05
Milliner,men,1960,794,9.136150084e-06
Milliner,men,1970,500,4.5761644360000005e-06
Milliner,men,1980,0,0.0
Milliner,men,1990,0,0.0
Milliner,men,2000,0,0.0
Milliner,women,1850,506,9.359620672700001e-05
Milliner,women,1860,25379,0.0030089748760850003
Milliner,women,1870,26737,0.00203647806972
Milliner,women,1880,38392,0.002097088901722
Milliner,women,1900,81502,0.0027451205332630004
Milliner,women,1910,123938,0.0031837014051920003
Milliner,women,1920,64274,0.0015307538168280001
Milliner,women,1930,33868,0.0006950108286080001
Milliner,women,1940,10493,0.000201667162618
Milliner,women,1950,14466,0.000238159065
Milliner,women,1960,5575,6.4148660856e-05
Milliner,women,1970,4505,4.1231241569000005e-05
Milliner,women,1980,0,0.0
Milliner,women,1990,0,0.0
Milliner,women,2000,0,0.0
Millwright,men,1850,9003,0.0016653095833260002
Millwright,men,1860,7722,0.0009155326842320001
Millwright,men,1870,8735,0.000665319068669
Millwright,men,1880,9183,0.000501603651399
Millwright,men,1900,10861,0.00036581622674
Millwright,men,1910,0,0.0
Millwright,men,1920,38246,0.0009108692547280001
Millwright,men,1930,53577,0.001099462476802
Millwright,men,1940,43715,0.000840167732189
Millwright,men,1950,59944,0.0009868800630710001
Millwright,men,1960,72993,0.0008398929510160001
Millwright,men,1970,91451,0.0008369896277020001
Millwright,men,1980,145908,0.001135445740116
Millwright,men,1990,106960,0.0007172473532570001
Millwright,men,2000,90310,0.000537168308606
Millwright,women,1850,101,1.8682246797e-05
Millwright,women,1860,0,0.0
Millwright,women,1870,100,7.6167037050000005e-06
Millwright,women,1880,0,0.0
Millwright,women,1900,0,0.0
Millwright,women,1910,0,0.0
Millwright,women,1920,303,7.216267954e-06
Millwright,women,1930,1011,2.0746898184000002e-05
Millwright,women,1940,0,0.0
Millwright,women,1950,265,4.362792217e-06
Millwright,women,1960,0,0.0
Millwright,women,1970,901,8.246248313000001e-06
Millwright,women,1980,5382,4.1882343485e-05
Millwright,women,1990,3918,2.6273140707e-05
Millwright,women,2000,2007,1.1937734418000001e-05
Miner,men,1850,87431,0.016172351680532
Miner,men,1860,147614,0.017501352195061
Miner,men,1870,171550,0.013066455206660001
Miner,men,1880,274581,0.014998457171389002
Miner,men,1900,584858,0.019698973090765
Miner,men,1910,914115,0.023481653810836
Miner,men,1920,1026107,0.024437831887297003
Miner,men,1930,758812,0.015571706533545001
Miner,men,1940,795289,0.015284825702048001
Miner,men,1950,593828,0.009776408215898001
Miner,men,1960,416018,0.00478690539772
Miner,men,1970,271064,0.0024808668734450003
Miner,men,1980,350231,0.002725472880217
Miner,men,1990,238962,0.001602420176039
Miner,men,2000,200747,0.001194053000198
Miner,women,1850,303,5.6046740391000006e-05
Miner,women,1860,803,9.5204965739e-05
Miner,women,1870,302,2.3002445190000002e-05
Miner,women,1880,100,5.462306995e-06
Miner,women,1900,2812,9.471275477300001e-05
Miner,women,1910,3275,8.412772597500001e-05
Miner,women,1920,4137,9.852706444600001e-05
Miner,women,1930,2022,4.1493796369000005e-05
Miner,women,1940,4858,9.336691851700001e-05
Miner,women,1950,725,1.1935940973e-05
Miner,women,1960,3088,3.5532029547000004e-05
Miner,women,1970,10623,9.722518961e-05
Miner,women,1980,12927,0.00010059700004400001
Miner,women,1990,9715,6.5146391519e-05
Miner,women,2000,7109,4.2284680609e-05
Model Maker,men,1850,1616,0.000298915948756
Model Maker,men,1860,2912,0.00034525138260600003
Model Maker,men,1870,3314,0.00025241756079700004
Model Maker,men,1880,5789,0.00031621295197100004
Model Maker,men,1900,15775,0.000531327776155
Model Maker,men,1910,23428,0.000601815073027
Model Maker,men,1920,29867,0.0007113144389200001
Model Maker,men,1930,29314,0.000601557441532
Model Maker,men,1940,34247,0.000658200259048
Model Maker,men,1950,52235,0.0008599639679460001
Model Maker,men,1960,47117,0.00054215111275
Model Maker,men,1970,42759,0.00039134443025100004
Model Maker,men,1980,35088,0.000273052335233
Model Maker,men,1990,29407,0.00019719608187400003
Model Maker,men,2000,16049,9.546023900800001e-05
Model Maker,women,1850,0,0.0
Model Maker,women,1860,101,1.1974721718e-05
Model Maker,women,1870,0,0.0
Model Maker,women,1880,0,0.0
Model Maker,women,1900,301,1.013817183e-05
Model Maker,women,1910,252,6.4733395250000005e-06
Model Maker,women,1920,202,4.810845302e-06
Model Maker,women,1930,0,0.0
Model Maker,women,1940,505,9.705700669e-06
Model Maker,women,1950,2444,4.0236468606000004e-05
Model Maker,women,1960,1596,1.8364352058e-05
Model Maker,women,1970,2403,2.1993046280000002e-05
Model Maker,women,1980,5804,4.5166317649000007e-05
Model Maker,women,1990,7102,4.7624258627e-05
Model Maker,women,2000,2772,1.6487991932000002e-05
Molder,men,1850,9102,0.0016836218846420002
Molder,men,1860,18769,0.0022252826923530003
Molder,men,1870,29132,0.0022188981234650003
Molder,men,1880,40395,0.0022064989108430003
Molder,men,1900,95689,0.003222961874646
Molder,men,1910,123690,0.003177330817088
Molder,men,1920,131574,0.003133575048936
Molder,men,1930,104648,0.002147498913199
Molder,men,1940,78483,0.001508381199254
Molder,men,1950,61505,0.00101257937874
Molder,men,1960,62161,0.0007152546919300001
Molder,men,1970,56384,0.000516044911136
Molder,men,1980,36344,0.00028282643843200003
